id,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3
FBgn0264445,lncRNA:CR43863,ncRNA,-3.429501686,3.137366651,448.2810118,9.25E-12,5.70E-10,21.39839378,23.62101731,23.49867329,2.576310058,1.890825767,1.856449346,1.393958435,1.430392782,0.981220171
FBgn0051815,CG31815,protein_coding,-3.415794972,5.26451166,613.8368578,1.27E-11,7.08E-10,86.87506084,93.71133706,105.5408712,9.72395579,7.011531849,10.17179538,10.15266394,11.77690058,10.55409989
FBgn0032945,CG8665,protein_coding,-3.412286833,5.691827383,200.5212418,1.31E-06,4.73E-06,106.4479419,149.365615,131.6636759,15.44350765,11.4997197,9.243570704,10.91934108,15.87735989,14.31145517
FBgn0264879,lncRNA:CR44070,ncRNA,-3.412120822,1.490868064,317.331024,8.86E-11,2.32E-09,7.241603318,7.744883741,6.755022076,0.853985785,0.598873642,0.560802407,0.371722249,0.381438075,0.287186391
FBgn0265526,lncRNA:CR44376,ncRNA,-3.409415644,2.002068922,270.839956,2.48E-10,4.58E-09,8.825326247,7.639511173,9.954769375,0.968807403,0.760367657,0.734844533,2.857614793,2.45550761,1.651321751
FBgn0262960,CG43271,protein_coding,-3.407862577,4.219309455,481.9247677,1.91E-11,9.10E-10,43.21991963,50.73689145,48.13164853,5.030622146,3.552868346,4.834503506,4.646528118,3.26606352,3.733423089
FBgn0035090,CG2736,protein_coding,-3.403292366,4.138409918,552.7675508,3.18E-12,3.40E-10,30.81610494,29.01258036,30.94782044,3.114536393,2.146524625,3.384152454,19.12046321,19.42950196,20.77314898
FBgn0267673,lncRNA:CR46009,ncRNA,-3.40011637,1.038559058,175.3169271,3.99E-09,3.60E-08,4.207141827,4.285151095,4.063171173,0.423404717,0.302801279,0.483450351,1.231329951,2.193268933,1.268406562
FBgn0036440,CG17177,protein_coding,-3.399736053,5.103147705,459.4102366,4.00E-10,6.36E-09,78.81137234,86.24744683,111.9403658,10.57794157,7.919935687,7.657853554,1.998007091,1.835670737,1.723118349
FBgn0262883,lncRNA:CR43238,ncRNA,-3.3913586,1.521141594,198.9071022,1.79E-09,1.95E-08,7.144887414,8.131249823,5.569930484,0.88269119,0.57868689,0.483450351,0.720211858,0.858235669,1.076948968
FBgn0267068,lncRNA:CR45512,ncRNA,-3.38090816,1.257286104,201.8255818,1.63E-09,1.82E-08,4.884153156,5.725242856,5.773089042,0.581284442,0.37681937,0.638154463,0.836375061,1.406552903,1.100881167
FBgn0266004,lncRNA:CR44778,ncRNA,-3.374606739,1.703045079,225.5854255,8.02E-10,1.05E-08,8.523089047,7.5517007,8.515729584,1.004689159,0.571957972,0.792858575,0.743444499,0.691356512,0.430779587
FBgn0034973,CG13564,protein_coding,-3.374168428,4.585479384,338.5332137,4.32E-09,3.84E-08,47.25780863,47.5932765,42.10461129,5.81284442,3.263524901,4.099658973,21.16493558,23.26772259,21.56291156
FBgn0264506,lncRNA:CR43905,ncRNA,-3.364649395,5.087816911,486.4483114,1.63E-10,3.41E-09,83.2844829,95.11630463,84.12457317,10.36265104,6.971158345,8.12196589,6.830396334,5.030214618,5.671931231
FBgn0267683,lncRNA:CR46019,ncRNA,-3.360758171,2.210168983,500.4362171,4.48E-12,3.83E-10,11.44874515,12.04759693,11.42766893,1.126687128,1.224662952,1.024914743,0.78990978,1.144314226,0.933355772
FBgn0265099,lncRNA:CR44204,ncRNA,-3.355583923,1.036560681,154.91097,8.67E-09,6.49E-08,4.908332132,5.374000963,5.112823727,0.559755389,0.511397716,0.406098295,0.580816015,0.190719038,0.406847388
FBgn0261849,CG42781,protein_coding,-3.346678817,1.462468132,158.8009433,1.17E-08,8.29E-08,6.250265301,5.057883259,7.940113668,0.645871602,0.740180905,0.464112337,0.78990978,1.573432061,1.029084569
FBgn0051730,CG31730,protein_coding,-3.33396055,5.139932035,404.6769949,1.50E-09,1.72E-08,59.73416026,74.37547085,64.60442166,8.238451104,5.430236278,5.975446334,30.76001614,37.64317006,30.68107949
FBgn0265653,lncRNA:CR44460,ncRNA,-3.332548269,1.910064117,364.6171665,3.58E-11,1.28E-09,10.71128638,9.079602934,8.820467422,1.07645267,0.767096575,1.005576729,0.511118093,0.619836872,0.694033779
FBgn0265765,lncRNA:CR44572,ncRNA,-3.322400995,2.301206207,699.8646117,4.87E-13,1.32E-10,12.47635163,11.04655754,11.91863544,1.191274289,1.184289449,1.160280841,1.626284841,1.764151098,1.579525153
FBgn0266358,lncRNA:CR45006,ncRNA,-3.320860023,1.040592797,259.2971749,3.28E-10,5.59E-09,4.461021076,4.408085757,4.181680333,0.437757419,0.336445866,0.560802407,1.440423717,1.311193384,1.268406562
FBgn0259737,CG42391,protein_coding,-3.313844238,2.548972296,524.646676,3.28E-12,3.40E-10,13.67321094,12.66227024,13.89943139,1.456799281,1.103542441,1.508365094,2.74145159,2.860785565,2.465016526
FBgn0263613,lncRNA:CR43622,ncRNA,-3.311923042,3.51572151,135.4237377,1.52E-06,5.40E-06,31.00953674,26.62413549,25.68262779,4.047462041,2.543530747,1.68240722,3.15963912,4.10045931,3.565897694
FBgn0264358,lncRNA:CR43810,ncRNA,-3.301736885,3.463333391,263.6319252,2.76E-09,2.71E-08,29.05103969,25.97433799,28.13746038,3.329826927,2.678109094,2.378575725,2.694986309,2.908465324,1.555592954
FBgn0260474,CG30002,protein_coding,-3.297329314,2.205351997,537.8270535,2.79E-12,3.19E-10,11.67844542,11.503172,11.5292482,1.083629022,1.150644862,1.314984954,1.045468827,0.78671603,0.933355772
FBgn0265044,lncRNA:CR44161,ncRNA,-3.296285974,1.894573447,392.1685011,2.23E-11,9.87E-10,9.067116007,8.482491716,9.954769375,0.975983755,1.016066515,0.773520561,0.999003545,1.001274948,0.741898178
FBgn0264884,lncRNA:CR44075,ncRNA,-3.293608587,2.848311764,416.9043593,1.49E-11,7.82E-10,17.91662123,19.44123878,16.43891337,2.152905341,1.662042578,1.643731192,1.672750123,1.358873143,2.034236939
FBgn0085202,CG34173,protein_coding,-3.29256902,3.352910436,511.5846359,3.88E-12,3.69E-10,25.35165636,23.51564474,25.29324055,2.942303966,2.126337873,2.494603809,3.786920416,3.21838376,2.776135117
FBgn0265712,lncRNA:CR44519,ncRNA,-3.27732364,1.152903754,205.7910918,1.44E-09,1.66E-08,4.146694387,3.547543119,5.062034087,0.409052015,0.430650709,0.483450351,2.392961981,2.145589174,1.435931957
FBgn0033701,CG13171,protein_coding,-3.26062455,3.506958359,349.1228453,1.11E-10,2.69E-09,26.40344181,26.09727265,24.10814896,2.949480317,1.857181181,3.248786356,5.459670539,5.816930649,6.102710818
FBgn0265713,lncRNA:CR44520,ncRNA,-3.236487749,4.2792277,673.0311124,6.31E-13,1.50E-10,46.12139676,55.56646747,48.23322781,5.654964695,5.302386849,4.911855562,3.368732886,2.45550761,2.560745324
FBgn0263496,lncRNA:CR43485,ncRNA,-3.232649324,3.928942743,286.0020053,2.15E-09,2.24E-08,34.90235188,38.58392195,31.0663296,4.678980941,3.11548872,3.287462384,8.805170784,5.912290167,6.389897209
FBgn0267604,lncRNA:CR45942,ncRNA,-3.23206425,1.585555827,207.4613285,1.37E-09,1.60E-08,7.314140246,6.410164548,6.585723277,0.904220243,0.767096575,0.425436309,1.370725795,1.62111182,1.292338761
FBgn0003900,twi,protein_coding,-3.231765402,5.909843943,683.2192744,3.18E-12,3.40E-10,151.9285958,179.0806792,141.1444086,20.00049062,15.30155799,14.85159477,6.086951835,6.293728243,5.767660028
FBgn0028400,Syt4,protein_coding,-3.22536332,3.257830204,482.2598027,5.72E-12,4.31E-10,22.45017923,24.78011555,25.34403019,2.77724789,2.731940432,2.204533599,2.114170294,1.740311219,1.411999758
FBgn0267789,lncRNA:CR46120,ncRNA,-3.224028576,2.199475861,339.2225302,5.74E-11,1.71E-09,10.79591279,11.94222436,10.75047373,1.212803342,1.265036456,1.082928785,1.022236186,1.144314226,1.699186149
FBgn0265834,CG44623,protein_coding,-3.223372204,3.18006108,326.7219186,1.36E-10,3.03E-09,22.45017923,24.305939,22.43209085,3.128889095,1.836994429,2.436589767,1.254562592,1.716471339,1.459864156
FBgn0032965,CG11629,protein_coding,-3.217771624,4.109442442,378.3925867,1.38E-10,3.06E-09,36.61905918,44.73065508,40.5809221,5.339205245,3.270253818,4.505757268,7.434444989,6.198368724,6.318100612
FBgn0265686,lncRNA:CR44493,ncRNA,-3.213255392,3.75683501,134.5009311,1.62E-06,5.71E-06,29.02686071,28.01154097,29.05167389,4.10487285,2.81268744,2.281885655,6.598069928,12.13449877,7.442913978
FBgn0038450,CG17560,protein_coding,-3.209359906,1.837674944,303.1845521,1.19E-10,2.81E-09,9.490248088,8.552740095,8.938976582,0.796574976,0.942048425,1.218294884,0.487885452,0.715196391,0.526508384
FBgn0265547,lncRNA:CR44397,ncRNA,-3.205633594,2.4294976,402.6079337,1.87E-11,9.01E-10,14.28977483,13.15400889,13.23916607,1.64338441,1.392885885,1.353660982,1.16163203,0.977435068,0.717965979
FBgn0265854,lncRNA:CR44643,ncRNA,-3.204802565,3.295677348,339.9195338,1.01E-10,2.53E-09,19.52452314,30.24192699,26.8507895,2.834658699,2.476241574,3.016730188,1.18486467,0.81055591,0.933355772
FBgn0263586,lncRNA:CR43611,ncRNA,-3.196205601,1.044098115,148.2804374,1.14E-08,8.11E-08,5.500717044,5.444249342,3.826152855,0.717635114,0.471024212,0.38676028,0.673746577,0.691356512,0.430779587
FBgn0267680,lncRNA:CR46016,ncRNA,-3.191000742,1.21337507,299.5769392,1.29E-10,2.94E-09,5.549074996,5.619870288,4.994314567,0.574108091,0.639247146,0.541464393,1.068701467,0.762876151,0.789762576
FBgn0267983,lncRNA:CR46250,ncRNA,-3.189024589,1.394033084,216.9585727,1.03E-09,1.29E-08,6.141459909,7.902942593,5.654579883,0.789398625,0.726723071,0.618816449,0.302024328,0.524477354,0.550440584
FBgn0265508,asRNA:CR44370,ncRNA,-3.184756576,8.405758082,646.218371,4.43E-12,3.83E-10,730.9667135,943.6289077,914.8907092,107.0568062,80.53841142,97.2121965,57.31492434,55.90451791,64.25795508
FBgn0266698,lncRNA:CR45188,ncRNA,-3.18371316,3.363970621,303.0987825,3.28E-10,5.59E-09,25.33956687,25.51772353,28.49298785,2.899245859,2.422410236,3.46150451,1.788913326,1.072794587,1.100881167
FBgn0266146,lncRNA:CR44852,ncRNA,-3.182470136,3.927761597,366.088942,1.04E-10,2.58E-09,30.93699982,30.55804469,34.29993666,4.033109339,2.543530747,4.022306917,9.850639611,11.34778274,9.237828925
FBgn0264864,lncRNA:CR44055,ncRNA,-3.181973953,4.33867296,571.9881141,2.14E-12,2.79E-10,41.1405277,44.62528251,47.43752345,5.654964695,4.407440845,4.583109324,10.54761883,13.46953203,10.0036593
FBgn0026314,Ugt35B1,protein_coding,-3.177000978,1.189282172,51.57383358,4.29E-05,0.000106107,4.702810836,1.615712708,5.078963967,0.301406748,0.363361535,0.657492477,2.602055746,2.813105805,2.560745324
FBgn0025115,Acyp,protein_coding,-3.172127776,4.819975201,205.8335878,4.43E-07,1.84E-06,53.79822164,56.88362457,62.20037871,7.786340983,4.730428877,6.690952852,17.68003949,26.24770756,18.11667486
FBgn0265730,lncRNA:CR44537,ncRNA,-3.161496882,1.285880558,147.463092,1.28E-08,8.93E-08,6.189817861,5.725242856,6.027037241,0.897043892,0.538313386,0.541464393,0.302024328,0.595996993,0.67010158
FBgn0265548,lncRNA:CR44398,ncRNA,-3.155450275,2.430829788,222.5641331,1.83E-09,1.98E-08,12.1982934,13.50525079,12.00328484,1.686442517,1.392885885,1.102266799,1.998007091,2.789265926,1.483796356
FBgn0267639,lncRNA:CR45977,ncRNA,-3.151975391,1.547022578,247.6436965,4.41E-10,6.78E-09,5.887580661,7.569262794,6.771951956,0.76069322,0.693078484,0.831534603,1.277795233,0.83439579,1.411999758
FBgn0263290,lncRNA:CR43399,ncRNA,-3.149209025,2.108098598,233.8338806,6.37E-10,8.90E-09,12.56097804,10.23870118,10.39494625,1.521386441,0.915132756,1.314984954,0.302024328,0.405277955,0.526508384
FBgn0267780,lncRNA:CR46111,ncRNA,-3.13894626,2.249583856,254.1714886,3.73E-10,6.06E-09,11.38829771,11.69635504,11.698547,1.521386441,0.962235177,1.48902708,0.975770905,1.096634467,1.531660754
FBgn0264435,lncRNA:CR43853,ncRNA,-3.13763806,2.617038851,513.4979255,3.78E-12,3.64E-10,13.69738991,18.29970263,14.23802899,1.786911433,1.668771496,1.798435304,1.045468827,1.048954707,1.148745566
FBgn0038838,TotB,protein_coding,-3.134397122,1.769882904,238.8728749,5.56E-10,8.03E-09,8.607715463,7.744883741,8.922046702,1.083629022,1.016066515,0.734844533,0.929305624,0.524477354,0.622237181
FBgn0036875,CG9449,protein_coding,-3.132564551,6.248546872,785.4251439,4.45E-13,1.26E-10,166.7865766,191.0053414,185.8562214,23.73936956,17.30004643,20.9624072,28.11149512,25.55635105,24.55443647
FBgn0267158,lncRNA:CR45598,ncRNA,-3.128696601,2.316996427,305.9553837,1.12E-10,2.71E-09,12.22247238,15.68295052,10.61503469,1.722324273,1.258307539,1.411675024,0.511118093,0.476797594,0.382915189
FBgn0263382,lncRNA:CR43434,ncRNA,-3.127481711,1.060839062,205.0453786,1.48E-09,1.69E-08,4.412663124,5.180817922,4.367909011,0.645871602,0.497939882,0.425436309,0.882840342,1.263513624,0.861559174
FBgn0263658,lncRNA:CR43649,ncRNA,-3.123057647,1.623703978,216.314247,1.05E-09,1.30E-08,8.136225431,7.235582996,6.585723277,0.925749297,0.868030334,0.696168505,0.720211858,1.311193384,0.813694776
FBgn0004102,oc,protein_coding,-3.122701929,3.030114959,256.0904976,1.09E-09,1.33E-08,18.17050048,23.46295845,17.55628545,3.035596531,1.870639015,1.837111332,2.416194621,2.503187369,2.225694534
FBgn0010039,GstD3,protein_coding,-3.113078727,5.341207775,450.9030645,2.25E-10,4.29E-09,94.10457467,90.90140191,105.2022736,13.64941986,10.8402858,8.895486451,11.8486467,14.39928734,14.52684497
FBgn0266865,asRNA:CR45326,ncRNA,-3.106903853,1.113743442,247.526669,4.42E-10,6.79E-09,4.110425923,3.407046362,4.52027793,0.523873633,0.47775313,0.367422266,2.183868216,2.050229655,1.866711544
FBgn0267628,lncRNA:CR45966,ncRNA,-3.103549237,1.315098545,232.9078546,6.54E-10,9.07E-09,4.763258276,4.706641366,4.215540092,0.495168228,0.437379626,0.696168505,2.787916871,2.121749294,2.249626733
FBgn0262894,CG43249,protein_coding,-3.100932262,4.283225124,61.28378704,0.000148207,0.000327285,44.65856871,45.73169447,42.18926068,7.563874098,4.905380727,2.78467402,6.621302568,12.25369817,8.136947757
FBgn0000355,Cp15,protein_coding,-3.100039752,1.416557908,224.5959228,8.25E-10,1.07E-08,6.516234037,5.935987992,6.653442797,0.6315189,0.639247146,1.005576729,0.882840342,0.762876151,0.622237181
FBgn0262364,CG43062,protein_coding,-3.092494075,2.907443292,379.2215603,2.77E-11,1.12E-09,17.75945789,16.4029964,16.65900181,2.475841142,1.574566653,1.895125374,3.299034964,3.862060513,3.254779103
FBgn0267131,lncRNA:CR45571,ncRNA,-3.088445879,2.934631976,359.9866397,3.90E-11,1.36E-09,17.66274198,20.05591209,18.53821848,2.640897218,2.072506535,1.856449346,1.788913326,2.217108813,1.483796356
FBgn0263339,lncRNA:CR43420,ncRNA,-3.085528825,3.210900603,196.5885922,2.10E-08,1.34E-07,16.17573496,22.04042879,18.92760572,2.683955325,2.139795708,1.856449346,8.735472862,5.507012212,5.169355046
FBgn0265378,lncRNA:CR44319,ncRNA,-3.08102395,3.274852346,570.3927377,1.89E-12,2.76E-10,21.95451023,22.83072305,25.27631067,3.236534362,2.482970491,2.533279837,2.578823106,2.884625445,2.871863914
FBgn0265963,lncRNA:CR44750,ncRNA,-3.080603578,3.520278066,378.4117078,2.92E-11,1.16E-09,22.82495336,22.46191906,22.00884386,3.250887065,2.018675196,2.687983949,9.339521518,10.37034767,8.256608754
FBgn0266216,asRNA:CR44911,ncRNA,-3.079827006,4.310106354,509.3394832,5.53E-12,4.24E-10,43.9573784,50.73689145,50.07858471,6.709888312,5.914718325,4.389729184,5.738462226,5.363972934,5.145422847
FBgn0267020,lncRNA:CR45464,ncRNA,-3.078409216,1.688732735,220.9436288,9.17E-10,1.17E-08,6.044744005,6.252105696,7.008970274,0.997512808,0.545042303,0.734844533,2.694986309,2.47934749,2.201762334
FBgn0039879,Ir100a,protein_coding,-3.075217121,2.180202092,236.9036855,5.86E-10,8.35E-09,11.17068692,11.09924382,11.15679085,1.277390502,1.090084606,1.643731192,1.18486467,0.643676752,1.053016769
FBgn0267537,lncRNA:CR45877,ncRNA,-3.068266207,2.721423737,218.5071464,2.96E-09,2.87E-08,15.81305032,16.77180039,16.82830061,1.76538238,1.810078759,2.359237711,1.16163203,1.59727194,0.741898178
FBgn0267557,lncRNA:CR45897,ncRNA,-3.054222388,1.242939512,346.4822254,5.00E-11,1.55E-09,5.46444858,5.619870288,5.722299403,0.710458762,0.632518228,0.676830491,0.78990978,0.667516632,0.646169381
FBgn0266832,lncRNA:CR45294,ncRNA,-3.053141245,1.543202082,203.8626571,1.53E-09,1.74E-08,5.815043733,7.938066782,7.58458619,1.054923617,0.847843582,0.618816449,0.627281296,0.78671603,0.550440584
FBgn0264348,lncRNA:CR43804,ncRNA,-3.044585235,1.590055728,168.0495652,5.22E-09,4.42E-08,6.806381749,6.146733128,8.227921626,0.983160106,0.666162815,0.928224673,1.277795233,1.048954707,0.646169381
FBgn0265509,lncRNA:CR44371,ncRNA,-3.037438222,1.090131517,143.2356986,1.41E-08,9.58E-08,5.802954245,4.179778527,4.892735288,0.681753358,0.740180905,0.328746238,0.696979218,0.715196391,0.67010158
FBgn0265160,lncRNA:CR44229,ncRNA,-3.03683669,1.075159139,251.8484677,3.96E-10,6.33E-09,4.424752612,5.093007449,5.383701805,0.595637144,0.538313386,0.696168505,0.696979218,0.691356512,0.526508384
FBgn0002931,net,protein_coding,-3.036808014,4.199745897,484.0270397,6.73E-12,4.83E-10,41.01963282,45.04677278,41.44434597,6.178838328,4.387254093,4.95053159,6.2960456,7.247323431,8.424134149
FBgn0265889,lncRNA:CR44678,ncRNA,-3.035327886,2.422268291,495.1933883,4.80E-12,3.86E-10,11.73889286,12.64470815,13.45925451,1.751029677,1.514006397,1.314984954,1.858611247,1.811830858,1.747050548
FBgn0085308,CG34279,protein_coding,-3.034859998,3.153631925,202.4141035,1.29E-08,8.96E-08,18.25512689,21.56625223,17.09917869,3.006891126,1.736060669,2.185195585,4.507132275,6.675166318,4.858236455
FBgn0039481,Cpr97Eb,protein_coding,-3.029642292,1.321118578,142.5899419,1.47E-08,9.89E-08,5.58534346,7.077524144,6.568793397,0.94727835,0.612331476,0.792858575,0.046465281,0.190719038,0.167525395
FBgn0031753,CG13999,protein_coding,-3.028638698,2.564829867,148.5681297,9.39E-08,4.82E-07,8.982489591,15.73563681,13.12065691,1.980672914,1.285223208,1.334322968,4.344503791,3.480622437,2.871863914
FBgn0001313,kl-2,protein_coding,-3.025307595,5.484726373,490.3897884,6.95E-11,1.95E-09,83.3811988,110.6587584,116.1220462,14.47470024,11.08925575,12.51169507,17.68003949,19.66790076,17.08759029
FBgn0263611,lncRNA:CR43620,ncRNA,-3.024567503,1.4065838,349.3331703,4.74E-11,1.50E-09,5.754596293,5.795491235,6.348704959,0.767869572,0.693078484,0.734844533,0.999003545,1.215833865,1.268406562
FBgn0261293,CheB53b,protein_coding,-3.023664405,2.191540524,170.8456987,1.15E-08,8.19E-08,14.37440124,9.378158543,10.71661397,1.334801311,1.143915945,1.817773318,0.418187531,0.524477354,0.765830377
FBgn0265158,CG44227,protein_coding,-3.010449967,1.508697561,252.3901715,3.90E-10,6.27E-09,7.604287958,6.585785494,5.248262766,0.853985785,0.8545725,0.676830491,0.975770905,1.287353504,1.124813366
FBgn0266021,lncRNA:CR44786,ncRNA,-3.00361268,3.570472017,461.5406812,7.64E-12,5.19E-10,25.06150864,30.11899233,28.2898293,4.126401903,2.832874192,3.442166496,4.298038509,3.957420031,4.403524669
FBgn0035265,PIG-Wb,protein_coding,-2.999514684,3.271344985,426.4768671,1.28E-11,7.08E-10,21.08406709,23.56833102,21.34857854,3.186299904,2.247458385,2.823350048,3.53136137,4.577256904,4.188134875
FBgn0267625,lncRNA:CR45963,ncRNA,-2.978637032,1.605474593,144.7635275,1.96E-08,1.26E-07,7.302050758,7.674635362,6.941250755,1.255861449,0.75363874,0.734844533,1.068701467,0.572157113,0.622237181
FBgn0058354,CR40354,pseudogene,-2.968749703,1.971668671,415.1521305,1.53E-11,7.87E-10,7.89443567,8.903981988,8.685028383,1.047747266,1.022795433,1.19895687,2.36972934,2.074069535,1.890643744
FBgn0052712,CG32712,protein_coding,-2.965947994,1.259648442,192.4554684,2.21E-09,2.28E-08,5.10176394,5.198380017,5.620720123,0.846809434,0.571957972,0.599478435,0.975770905,1.430392782,0.933355772
FBgn0058064,ARY,protein_coding,-2.958384293,4.555419118,517.7892501,6.75E-12,4.83E-10,52.81897311,59.4301283,61.09993652,7.886809899,6.230977439,8.237993974,5.273809414,5.840770528,4.283863672
FBgn0263388,lncRNA:CR43440,ncRNA,-2.957121197,3.87940519,290.4050703,6.60E-10,9.13E-09,27.76955396,28.27497239,26.24131383,4.4206323,2.671380176,3.500180538,14.65979621,14.06552903,10.86521848
FBgn0264510,lncRNA:CR43909,ncRNA,-2.954102303,5.316667808,560.5606249,7.50E-12,5.17E-10,85.85954384,98.45310261,101.9348068,14.87657591,11.60738238,10.32649949,12.52239328,11.2762631,11.34386246
FBgn0046697,Ppr-Y,protein_coding,-2.944715256,3.549548903,404.4700418,1.82E-11,8.91E-10,22.90957978,23.86688663,30.69387224,3.681468133,2.994368208,3.384152454,6.017253913,6.55596692,5.001829651
FBgn0039235,CAH4,protein_coding,-2.94424795,5.744763293,824.4896154,1.64E-13,7.90E-11,130.2158754,131.8913308,124.9933032,19.2541501,14.23838905,16.80473419,14.0789802,16.06807892,14.52684497
FBgn0263802,lncRNA:CR43605,ncRNA,-2.940443318,4.615262297,392.811925,1.88E-10,3.81E-09,54.13672731,65.80516866,50.65420063,9.279022019,6.30499553,6.574924768,9.014264549,9.249873326,9.142100127
FBgn0260396,CG42521,protein_coding,-2.937650878,6.164781162,359.2232109,3.23E-09,3.07E-08,191.3282372,137.5814495,176.2908393,20.2373102,26.90894037,18.64184552,25.11448448,24.93651417,24.09972468
FBgn0262480,CG43070,protein_coding,-2.936467724,2.322226266,343.2428075,5.32E-11,1.63E-09,13.38306323,12.59202186,12.17258364,1.736676975,1.312138878,1.97247743,0.464652812,0.405277955,0.358982989
