id,gene,logFC,logCPM,F,PValue,FDR,13__13_S13,14__14_S14,15__15_S15,Wyr_34_S2,Wyr_53_S5
ENSG00000186834,HEXIM1,1.124680375,7.093931971,15.51937418,0.006849121,0.03666229,6.386210259,6.715253915,6.488902237,7.987110122,7.236337091
ENSG00000171813,PWWP2B,1.124968956,5.117768115,14.34380152,0.008029416,0.040350933,4.440315738,4.78506513,4.434326765,5.946602323,5.358204994
ENSG00000106133,NSUN5P2,1.125608756,3.532508661,14.75199789,0.007487105,0.038724423,3.180615181,2.712834751,3.019253324,4.278170046,3.879132436
ENSG00000103145,HCFC1R1,1.125766761,3.353314867,12.95155444,0.010109772,0.046109222,2.505133058,2.652295453,3.171262168,3.813819067,4.004650937
ENSG00000181523,SGSH,1.12593804,4.783459534,14.05019037,0.008388701,0.041184676,4.051348704,4.291159692,4.328334425,4.989712055,5.63423918
ENSG00000008130,NADK,1.126009143,6.471870205,13.07312922,0.010163404,0.046253521,6.051569838,5.720181039,5.951616489,6.551535008,7.401417828
ENSG00000092445,TYRO3,1.126011006,7.56164109,25.69630841,0.001865972,0.018009023,6.872556483,7.158678357,6.964165542,7.942921892,8.29279824
ENSG00000250479,CHCHD10,1.126569549,2.943538911,12.52394678,0.010904993,0.0481313,2.251210848,2.751827487,2.112312409,3.355599823,3.631779083
ENSG00000169071,ROR2,1.126867725,4.746134633,17.06972677,0.005281516,0.031546962,3.952361315,4.137687179,4.440325595,5.264804609,5.355065403
ENSG00000179922,ZNF784,1.126876758,3.490279068,12.60701336,0.01082784,0.047898097,2.505133058,3.291177225,2.919713543,4.072249398,4.028495447
ENSG00000100416,TRMU,1.126969337,5.830928999,23.40635475,0.002383701,0.020507606,5.33303609,5.254285859,5.231348896,6.266438439,6.516905987
ENSG00000231160,KLF3-AS1,1.126971009,3.798022152,12.80427676,0.010461293,0.046888164,2.960560686,3.304352295,3.4343052,4.63407675,4.020590985
ENSG00000171159,C9orf16,1.127245285,3.841282169,13.7175157,0.008866168,0.042499508,3.470219831,3.465503414,2.849321134,4.310882516,4.490038854
ENSG00000146535,GNA12,1.128193159,7.106061331,25.64951969,0.001874988,0.01805763,6.451098703,6.757778437,6.405503146,7.745873917,7.597481324
ENSG00000180638,SLC47A2,1.128792424,2.749786472,18.07380123,0.004591284,0.029150319,2.165418101,2.137745681,2.308723345,3.380470004,3.22714063
ENSG00000115318,LOXL3,1.13010115,3.936404804,17.68397831,0.004844312,0.030131443,3.195120143,3.477184969,3.458152649,4.649505639,4.332949084
ENSG00000128563,PRKRIP1,1.131046575,6.154796422,19.61908641,0.003743295,0.026187504,5.59335555,5.654821608,5.533072214,6.960049038,6.43898284
ENSG00000100324,TAB1,1.13175203,5.583819666,19.47235555,0.003814475,0.026487226,4.90478129,4.898008778,5.241690929,6.011726042,6.279218704
ENSG00000185950,IRS2,1.131879207,6.704623465,21.43326145,0.002991615,0.023016924,6.113969495,6.30923179,5.98892984,7.466964437,7.049896548
ENSG00000184640,SEPTIN9,1.132231269,7.970092269,22.08051477,0.002806907,0.022256491,7.239140979,7.654173443,7.294811618,8.330433437,8.722120191
ENSG00000167037,SGSM1,1.132902632,4.825219931,13.36463187,0.009494096,0.044445789,3.85524064,4.610434728,4.234792103,5.481450914,5.297352085
ENSG00000065000,AP3D1,1.134273063,8.513994034,33.24710197,0.000930411,0.013363709,7.83428554,8.030258271,7.980211916,9.033169248,9.133801654
ENSG00000115350,POLE4,1.135013936,3.914411868,15.52833266,0.006632458,0.03595074,3.237780028,3.277880727,3.538644869,4.709622261,4.206267035
ENSG00000139631,CSAD,1.135033903,5.746257801,19.08540828,0.00401091,0.027299176,5.02738119,5.16321235,5.344429881,6.092969344,6.508452811
ENSG00000242802,AP5Z1,1.136491606,6.175885399,23.95178214,0.002244778,0.019790801,5.576834795,5.545332997,5.709843179,6.598663174,6.880094959
ENSG00000127837,AAMP,1.13665607,6.489230246,19.88917088,0.003616772,0.025686932,5.911465995,6.036690659,5.819771112,6.77079135,7.300578075
ENSG00000176490,DIRAS1,1.136669566,4.879431011,15.1324046,0.007051302,0.037342825,4.051348704,4.482975116,4.385416421,5.18587807,5.670051519
ENSG00000141579,ZNF750,1.137937376,3.975193822,20.92023666,0.003182355,0.02384542,3.433988427,3.488772696,3.321826974,4.592107674,4.490038854
ENSG00000172428,COPS9,1.138475193,4.661639176,18.6046521,0.00427391,0.028166286,3.87339221,4.271168461,4.127343898,5.287993122,5.170933813
ENSG00000198133,TMEM229B,1.138584077,5.058913237,15.54413456,0.006616428,0.035898551,4.188154109,4.707846312,4.544246039,5.809103156,5.4226057
ENSG00000124762,CDKN1A,1.138820871,5.520171692,12.60266686,0.011031722,0.048432082,4.488217781,5.291150925,4.978654058,5.869642729,6.282527575
ENSG00000168872,DDX19A,1.139730807,5.265667768,16.21157615,0.00598346,0.033703286,4.617687726,4.770897921,4.712315291,6.113512365,5.492849772
ENSG00000181027,FKRP,1.14027431,5.198993152,21.32199718,0.003031681,0.023227699,4.528865816,4.727541935,4.641181216,5.882757812,5.647131591
ENSG00000122254,HS3ST2,1.140992605,1.27662265,13.61920985,0.009014079,0.042927221,0.796913992,0.845077028,0.614616105,2.065078423,1.51342756
ENSG00000166888,STAT6,1.141109576,6.16787762,22.61835416,0.002605042,0.021380405,5.394031741,5.580956728,5.801244972,6.750663495,6.729428109
ENSG00000280594,BTG3-AS1,1.141595884,3.908914235,15.43549932,0.006727664,0.036291424,3.105818732,3.511672617,3.397778218,4.689860423,4.227023903
ENSG00000198892,SHISA4,1.142510076,3.698392105,12.25466236,0.011623756,0.049941189,3.105818732,3.092853676,3.213908013,4.623698385,3.788944211
ENSG00000160753,RUSC1,1.143214482,4.024545831,14.12291629,0.008293736,0.04098153,3.074779491,3.72265618,3.516101668,4.428835222,4.741562056
ENSG00000101160,CTSZ,1.143600452,5.771065123,16.70400067,0.005576891,0.032463247,4.973706844,5.320627949,5.292317427,6.593354365,6.042125377
ENSG00000157881,PANK4,1.143661219,5.650118342,20.86510676,0.003203792,0.023893529,4.998727979,4.936596972,5.288997041,6.32366195,6.114463989
ENSG00000213676,ATF6B,1.144288978,6.672387928,24.38113992,0.00214281,0.019314481,5.994664482,6.130293048,6.180296277,7.422003733,7.046007924
ENSG00000269113,TRABD2B,1.145066686,3.636585074,12.84563112,0.010409548,0.046829345,2.573344306,3.368481121,3.171262168,4.217350818,4.192261332
ENSG00000125744,RTN2,1.145185546,2.221114719,14.72542034,0.007518862,0.038817076,1.407937464,1.692989005,1.884883503,2.936463056,2.60048497
ENSG00000214820,MPRIPP1,1.14523569,2.629436375,15.9084104,0.006260625,0.034694714,1.976820938,1.880603061,2.334720234,3.224380294,3.156762975
ENSG00000104872,PIH1D1,1.145311022,4.861022665,19.34144952,0.003879486,0.026729031,4.188154109,4.500252925,4.171288046,5.367893281,5.495703673
ENSG00000169738,DCXR,1.145534969,5.227528358,13.5560244,0.009265049,0.043812381,4.464465562,4.945033744,4.521790874,5.458275565,6.076843524
ENSG00000172725,CORO1B,1.14609153,5.010191004,18.33236715,0.004432965,0.02871954,4.458465899,4.33032982,4.533062145,5.349116927,5.784164346
ENSG00000141582,CBX4,1.146116108,4.606653571,15.72250507,0.006438975,0.035334559,3.808836695,3.98241117,4.288985116,4.973457123,5.358204994
ENSG00000132530,XAF1,1.146270203,4.0258976,12.50223712,0.0111208,0.048713214,2.926194048,3.621017816,3.717246844,4.515589252,4.672618703
ENSG00000109501,WFS1,1.1481856,7.290416555,34.72619327,0.000824994,0.0125502,6.702767263,6.726309079,6.728351941,7.820471876,7.910345369
ENSG00000101986,ABCD1,1.149138824,6.433541939,24.57274334,0.002099267,0.019126148,5.696361619,6.044563474,5.824365712,6.94553927,7.070141619
ENSG00000161091,MFSD12,1.149499679,5.432399488,20.56085406,0.003325575,0.024529946,4.649634979,4.849399228,5.058825206,5.931955991,6.07874803
ENSG00000063245,EPN1,1.149753984,8.085577724,31.01512167,0.001125607,0.014437052,7.402736916,7.701001813,7.415437136,8.650044599,8.674113848
ENSG00000090316,MAEA,1.150010634,6.951362194,21.77995207,0.002871149,0.022562856,6.415926545,6.305960381,6.413148636,7.220671657,7.780628675
ENSG00000204439,C6orf47,1.150827286,4.177132695,20.46106184,0.003366841,0.024669501,3.493878271,3.761387886,3.560841227,4.704707121,4.793511246
ENSG00000182912,TSPEAR-AS2,1.150942671,3.195870117,19.33956034,0.003880435,0.026729031,2.52823034,2.610476884,2.756207417,3.804660285,3.722280652
ENSG00000154252,GAL3ST2,1.151357519,1.1423889,16.03429364,0.006143531,0.034317699,0.548458773,0.430103223,0.849127033,1.7201165,1.642644943
ENSG00000173372,C1QA,1.151581415,3.355860851,13.58415528,0.009067606,0.043121108,2.52823034,2.770935639,3.0351955,3.639345906,4.163835304
ENSG00000251322,SHANK3,1.152274249,6.086110959,17.67334097,0.004868736,0.030221852,5.188288198,5.570088972,5.729572771,6.834051307,6.468336245
ENSG00000231105,ECE1-AS1,1.152663569,3.026209341,12.42042349,0.011195087,0.048923984,2.68031818,2.330381009,2.360256948,3.210577259,3.896512735
ENSG00000132000,PODNL1,1.152739448,3.654130349,15.76859565,0.006394141,0.035180323,3.074779491,2.789794013,3.347590895,4.342869661,4.09775183
ENSG00000119669,IRF2BPL,1.15293082,6.713643732,19.35308213,0.003917115,0.026878247,5.746463448,6.214705975,6.385433152,7.293681094,7.288285915
ENSG00000111786,SRSF9,1.153601057,7.15981169,16.90249284,0.00559126,0.032496013,6.40192668,6.750576965,6.582735305,8.053855769,7.332056007
ENSG00000167619,TMEM145,1.153656019,3.68410393,13.78164181,0.00881685,0.04234756,2.890988738,2.965945263,3.4343052,4.464165277,4.012642976
ENSG00000183580,FBXL7,1.154419339,4.816419946,15.68737741,0.006473423,0.035408108,4.082890653,4.447786067,4.178483676,5.631434937,5.105182197
ENSG00000150938,CRIM1,1.154917365,7.512836628,13.50648892,0.009441733,0.044323983,6.798494335,7.121943269,6.87174966,8.484986163,7.54815978
ENSG00000104980,TIMM44,1.154947649,5.009205619,21.91031874,0.002827499,0.022328577,4.421934321,4.374723422,4.510430852,5.478574273,5.685131645
ENSG00000127564,PKMYT1,1.155365792,6.444932564,24.89590391,0.002028422,0.018786716,5.946181061,5.657390955,5.984831251,6.959017452,7.0844304
ENSG00000267265,GP6-AS1,1.156743161,1.659047871,16.49143132,0.005741752,0.032949476,1.193517851,1.166966905,0.986654086,2.393001993,2.005059435
ENSG00000021762,OSBPL5,1.157234895,4.10417505,12.69794216,0.010748484,0.047694301,3.482097547,3.589075548,3.5274173,4.196494317,5.040205092
ENSG00000099381,SETD1A,1.157465314,7.624839367,30.62339336,0.001165264,0.014641948,6.979071748,7.129365498,7.031279907,8.353776472,8.037701313
ENSG00000101412,E2F1,1.157478056,4.626727691,15.74538944,0.006416663,0.035258119,3.85524064,4.006794964,4.268900535,4.940387285,5.425601847
ENSG00000176894,PXMP2,1.158579058,2.348328908,13.00769074,0.010011111,0.045845656,1.504271636,1.770985929,2.050907176,3.139508823,2.642294847
ENSG00000198933,TBKBP1,1.158877262,5.431630483,24.88918393,0.002029863,0.018786716,4.864512801,4.812988893,4.889385776,5.938251206,6.07874803
ENSG00000101188,NTSR1,1.159110256,2.485019393,12.97636825,0.010066004,0.046009378,2.135648054,1.523077274,2.050907176,3.224380294,2.852814283
ENSG00000089154,GCN1,1.159634848,8.230131967,25.93844177,0.001820211,0.017768523,7.521876945,7.745754336,7.678471997,8.562761941,9.022193461
ENSG00000204525,HLA-C,1.160110814,6.56043517,14.85581824,0.007586311,0.0390548,5.900443966,6.085205314,5.955810395,6.65707876,7.502068208
ENSG00000128394,APOBEC3F,1.160283358,4.783204524,16.64536324,0.005614258,0.032583611,4.113757722,4.181188239,4.321850287,5.613189918,5.055759194
ENSG00000127663,KDM4B,1.160384428,7.195214654,28.8789662,0.00136595,0.015735645,6.412827184,6.711549955,6.706118119,7.700919336,7.846944429
ENSG00000180448,ARHGAP45,1.160639598,4.59900565,18.27151348,0.004469572,0.028792616,3.789848972,4.209476916,4.043129291,5.052959983,5.290794622
ENSG00000179292,TMEM151A,1.160762833,1.286948568,12.29813005,0.011444732,0.049514687,0.548458773,0.523196705,1.112204575,2.00237121,1.642644943
ENSG00000167100,SAMD14,1.160825988,3.70476609,21.75370463,0.002880044,0.02260697,3.209480721,3.092853676,3.097258863,4.237910096,4.320126012
ENSG00000105245,NUMBL,1.160854192,5.581803922,22.40238229,0.002670383,0.021548778,4.823087986,5.002748805,5.167689699,6.234396753,6.084446508
ENSG00000233701,PRR23C,1.161695354,1.940740302,14.75813749,0.007479794,0.038710409,1.250183591,1.166966905,1.697238966,2.393001993,2.60048497
ENSG00000268061,NAPA-AS1,1.162366859,1.799750256,15.40424323,0.006760124,0.036396506,1.357245591,1.108079586,1.28215354,2.095438692,2.579116699
ENSG00000188042,ARL4C,1.163013358,2.629224121,14.63928057,0.007623012,0.039198406,1.976820938,2.014895867,2.199781593,3.452607202,2.88799642
ENSG00000100994,PYGB,1.164764965,7.033632053,16.90226837,0.005591439,0.032496013,6.248700891,6.582305877,6.506163063,7.205963579,7.93473535
ENSG00000171703,TCEA2,1.165593744,6.820476425,12.43533632,0.01136413,0.049368344,6.341271005,6.15413971,6.215701769,7.826706227,6.800393641
ENSG00000115884,SDC1,1.167037454,4.030591429,14.00695331,0.008521076,0.041576288,3.010622779,3.61044878,3.656703783,4.762611644,4.437575037
ENSG00000163945,UVSSA,1.16705911,8.119264451,20.52471389,0.003454146,0.02505,7.65046342,7.404838567,7.543567073,8.995430242,8.335239249
ENSG00000163956,LRPAP1,1.167117256,7.875228456,28.66239199,0.001393947,0.015836032,7.198323077,7.388693153,7.284011065,8.642996141,8.247378463
ENSG00000127903,ZNF835,1.167387091,2.378472369,16.35616933,0.005856941,0.033336616,1.504271636,1.949311475,1.953602124,2.953137762,2.939211442
ENSG00000135636,DYSF,1.169310678,4.975292648,13.85358799,0.00878068,0.042258276,4.059299077,4.393338888,4.666990733,5.264804609,5.800413253
ENSG00000149243,KLHL35,1.169934239,4.849753141,17.59409725,0.004905238,0.03034214,4.34597314,4.453710836,3.962056045,5.310814812,5.54337566
ENSG00000110696,C11orf58,1.171094439,7.340003534,25.22506778,0.001959452,0.018512384,6.804419349,6.749373217,6.709847633,8.15956187,7.644529535
ENSG00000241258,CRCP,1.171427288,5.643887608,15.75417429,0.006500099,0.035503809,5.098549433,5.030762975,5.051005626,6.55699966,5.800413253
ENSG00000126603,GLIS2,1.17192401,4.499212554,14.9404774,0.007266883,0.038076567,3.517154994,4.230335254,3.91974435,5.029565739,5.131109531
ENSG00000243566,UPK3B,1.172581492,3.510415186,13.99934153,0.008503726,0.041576288,3.306190996,2.672758787,2.736841159,3.952964242,4.213219226
ENSG00000196378,ZNF34,1.172603865,4.148958225,12.58242867,0.011015966,0.048391965,3.846078489,3.429880281,3.385394112,5.045203976,4.326551795
ENSG00000152137,HSPB8,1.172858974,4.282684704,17.52909231,0.004949929,0.030495263,3.371504325,3.906685014,3.775351198,4.884977592,4.843654661
ENSG00000127511,SIN3B,1.173257644,8.009153442,34.36359779,0.000849324,0.012657783,7.285629042,7.543939612,7.426811947,8.546371464,8.642272132
ENSG00000148290,SURF1,1.173410538,5.040999983,16.15223841,0.00603642,0.0339221,4.595989638,4.482975116,4.275626511,5.889270914,5.300619673
ENSG00000220201,ZGLP1,1.173596387,2.502609904,12.64800798,0.010749289,0.047694301,1.720239663,2.04660288,2.019195816,2.680191561,3.383235889
ENSG00000167077,MEI1,1.173623529,6.720864801,15.31857664,0.007061825,0.037386784,6.168278523,6.044563474,6.187447229,7.673510046,6.813033651
ENSG00000112039,FANCE,1.174139074,5.403272671,20.80023268,0.003229262,0.024051495,4.654891413,4.756590209,5.019296454,6.115365488,5.848089953
ENSG00000215045,GRID2IP,1.174354615,2.71916609,16.52906615,0.005710232,0.03285727,2.332186854,1.880603061,2.199781593,3.182568575,3.395512443
ENSG00000064961,HMG20B,1.174417031,6.080998993,20.50389027,0.003349049,0.024614106,5.540377298,5.599780509,5.331577177,6.887080441,6.405988959
ENSG00000269439,PGLS-DT,1.174737266,3.286153826,15.84070245,0.00632482,0.03495693,2.740891065,2.789794013,2.593469677,4.117332372,3.557241481
ENSG00000132879,FBXO44,1.175275714,5.085253493,22.44889081,0.002656132,0.021485301,4.639064306,4.447786067,4.403952657,5.741118632,5.594855922
ENSG00000188153,COL4A5,1.175421973,5.666524919,19.82704546,0.003645372,0.025706965,4.82774992,5.330321288,5.039196208,6.142880435,6.353466307
ENSG00000011028,MRC2,1.175446423,6.618915603,12.97096332,0.010344076,0.046677999,5.918039018,6.085205314,6.085871583,6.627517488,7.616616218
ENSG00000204160,ZDHHC18,1.175788986,5.304152026,17.31567796,0.005100471,0.030959112,4.675727699,4.647092846,4.826649322,6.162729691,5.551627246
ENSG00000197774,EME2,1.176075998,6.03141046,18.14998853,0.004569209,0.02904816,5.390884931,5.456656305,5.484549362,6.910748978,6.249092321
ENSG00000104129,DNAJC17,1.176724224,3.836387418,16.68097509,0.005585294,0.032482739,2.977441807,3.500268092,3.241653961,4.559809705,4.260968521
ENSG00000116871,MAP7D1,1.177629214,6.420196397,12.88747013,0.010494891,0.046974339,5.576834795,5.739710116,6.123640803,7.359268674,6.540591128
ENSG00000067836,ROGDI,1.177814058,4.317486469,17.54002569,0.004942375,0.030486853,3.731338696,3.522987695,3.91974435,5.083573651,4.692655274
ENSG00000087269,NOP14,1.177880629,5.699405752,22.83137916,0.002542633,0.021125827,4.994587809,5.19185221,5.142154375,6.449457171,6.101408123
ENSG00000155252,PI4K2A,1.177940098,5.599654958,16.6739975,0.005646505,0.032672888,5.02738119,5.152324106,4.840324414,6.471327189,5.830112688
ENSG00000197070,ARRDC1,1.178699762,5.672565999,25.09644081,0.001986031,0.018598394,5.067351693,5.038668116,5.145830067,6.378702057,6.129241723
ENSG00000104059,FAM189A1,1.178884702,4.097490608,17.55099939,0.004934808,0.030473404,3.345732718,3.545355049,3.635944687,4.897954631,4.425652707
ENSG00000197324,LRP10,1.178905029,6.207172559,23.72585344,0.002300998,0.020074236,5.557318387,5.649669144,5.646389498,6.569219968,6.989425057
ENSG00000148362,PAXX,1.181162109,3.816638545,19.44363604,0.003828615,0.026519739,3.043057737,3.195420648,3.4343052,4.481511065,4.313671481
ENSG00000101220,C20orf27,1.181371463,4.12153544,14.16057706,0.008322684,0.041052229,3.926515603,3.166852246,3.410056923,4.674859348,4.736745313
ENSG00000157766,ACAN,1.181486303,4.366848908,20.36909537,0.003405468,0.024820222,3.584813268,3.898020291,3.840308139,4.854236027,5.044109367
ENSG00000128849,CGNL1,1.182009939,6.959213435,26.95174692,0.00164392,0.017067705,6.392517388,6.487302528,6.210446021,7.704616943,7.372985892
ENSG00000113296,THBS4,1.182069996,5.106270609,23.14381812,0.002454602,0.020826866,4.606879474,4.477169557,4.464074548,5.795297818,5.584169579
ENSG00000072832,CRMP1,1.182589324,4.598893111,19.88121875,0.003620417,0.025686932,3.818237659,4.130307749,4.066588719,5.314045782,5.044109367
ENSG00000178171,AMER3,1.182595747,3.392997269,15.96804005,0.006204796,0.034545235,2.52823034,2.712834751,3.12731722,4.009859922,3.93906893
ENSG00000136213,CHST12,1.182692899,6.166002507,20.56157969,0.003325278,0.024529946,5.303217903,5.717721211,5.669555631,6.925611081,6.561171673
ENSG00000099812,MISP,1.183204068,1.475773744,18.11743923,0.004564049,0.02904816,0.941571869,0.771086504,1.050794653,2.154307227,1.90556266
ENSG00000102312,PORCN,1.183382665,3.971160276,12.37430078,0.011486867,0.049619138,3.026931407,3.652268152,3.410056923,4.182420569,4.852587316
ENSG00000150401,DCUN1D2,1.184995585,5.672244105,12.52410957,0.011186156,0.048897654,5.039489045,5.145019355,5.054920714,6.671005462,5.687629746
ENSG00000183784,DOCK8-AS1,1.185068139,2.286718019,15.91582016,0.006253652,0.034668103,1.835831011,1.844981482,1.434175804,3.017973653,2.682927106
ENSG00000160712,IL6R,1.185291907,5.180059647,16.76285232,0.005519441,0.03223346,4.523128603,4.271168461,4.902481576,5.65964749,5.870251025
ENSG00000076924,XAB2,1.185636929,6.907905358,30.52296927,0.001175725,0.014696561,6.277952814,6.419294249,6.239978565,7.609866188,7.37763471
ENSG00000167513,CDT1,1.188139238,4.247932092,18.70863221,0.004215149,0.027947348,3.409318574,3.817602928,3.717246844,4.689860423,4.968058713
ENSG00000175489,LRRC25,1.188555332,1.591846057,15.23684527,0.006937516,0.036917699,1.008801762,1.223544554,0.849127033,1.902883447,2.371065266
ENSG00000173786,CNP,1.188571649,6.257649281,26.43972914,0.001730054,0.017388383,5.488326692,5.819880118,5.661874845,6.822753901,6.874624052
ENSG00000104976,SNAPC2,1.189361474,4.976933416,13.69171074,0.009082495,0.04316751,4.098406738,4.545340348,4.4699512,5.168133434,5.879021008
ENSG00000019144,PHLDB1,1.190233683,7.297441513,27.25992032,0.001594778,0.016809272,6.481001334,6.787403542,6.811699333,8.03879984,7.723951937
ENSG00000137331,IER3,1.190516681,1.738827511,14.18029662,0.008211177,0.040823917,1.304707493,1.381070625,0.77511283,2.154307227,2.443800827
ENSG00000169957,ZNF768,1.19060001,6.270839027,15.58015801,0.006786403,0.036474979,5.641812163,5.729978622,5.65156977,7.222392202,6.383052561
ENSG00000128482,RNF112,1.190784558,3.340365727,14.77208041,0.007463226,0.038672246,2.433536008,2.692935921,3.066560894,3.757973376,4.07503378
ENSG00000103326,CAPN15,1.190943757,7.52548797,25.90717338,0.001826037,0.01777956,6.981165701,6.800248314,6.996078124,8.345116389,7.849177689
ENSG00000160193,WDR4,1.191789657,5.014339502,21.69705557,0.002899365,0.022699776,4.272643929,4.349523159,4.614901547,5.636605699,5.57340349
ENSG00000133597,ADCK2,1.192143998,4.158104972,16.65314212,0.005607914,0.03258051,3.409318574,3.534214719,3.73687613,4.993747332,4.449399649
ENSG00000247095,MIR210HG,1.192367522,2.456908617,18.56153251,0.004298593,0.028225262,2.074199137,1.692989005,1.849256437,3.017973653,3.052084045
ENSG00000131446,MGAT1,1.193194338,6.787938221,27.76109053,0.001518898,0.01646836,6.029481081,6.287833818,6.239978565,7.230964284,7.517596258
ENSG00000148339,SLC25A25,1.19352141,5.088372995,16.60289203,0.00564906,0.032672888,4.319737187,4.751789265,4.366638921,5.416800712,5.902867141
ENSG00000130822,PNCK,1.193734465,4.551626426,22.87624583,0.002529739,0.021081823,3.977752142,3.940832701,3.953692398,5.248010185,5.028428469
ENSG00000141551,CSNK1D,1.193881844,8.185184114,16.83371127,0.005646247,0.032672888,7.521157563,7.589721548,7.645098506,9.153257203,8.273388662
ENSG00000245532,NEAT1,1.194227611,11.4252146,32.38610249,0.001000004,0.013680934,10.83459384,10.89432629,10.74412755,11.9768165,12.06157436
ENSG00000197191,CYSRT1,1.19460577,2.408405515,12.94662992,0.010202042,0.046339331,1.835831011,1.652350054,1.986771724,3.3045351,2.579116699
ENSG00000039523,RIPOR1,1.195744643,6.300542766,20.22708668,0.003466264,0.02511623,5.61778729,5.893651015,5.571842051,6.613162466,7.13014472
ENSG00000188735,TMEM120B,1.195775986,5.566800614,16.60855399,0.005719914,0.032879248,4.982095531,4.789756785,5.116158926,6.455321668,5.788825595
ENSG00000037280,FLT4,1.196219988,5.324335448,23.10716532,0.00246472,0.020859613,4.665347172,4.880521492,4.620195917,5.797607901,6.028394979
ENSG00000231686,ANKRD11P2,1.196470938,1.359310256,13.32707498,0.009513373,0.044461806,0.718755143,1.166966905,0.434003259,1.832530051,2.005059435
ENSG00000107263,RAPGEF1,1.197323325,7.058228596,24.54487797,0.002105527,0.019126148,6.354254265,6.534188793,6.478737221,7.890860638,7.369100401
ENSG00000104936,DMPK,1.197416566,6.647763665,24.02935579,0.002225891,0.019718947,5.884870274,6.109802592,6.134781412,7.446500552,7.005533282
ENSG00000169515,CCDC8,1.197420838,5.254350864,18.7894096,0.004170231,0.027824557,4.562818073,4.482975116,4.889385776,5.636605699,6.032331302
ENSG00000105135,ILVBL,1.197876278,6.263194776,15.26971214,0.007114902,0.037596803,5.782930047,5.768516837,5.407029995,6.427250513,7.189515232
ENSG00000140688,RUSF1,1.198372085,5.905339917,21.95715235,0.002812031,0.022266808,5.296507104,5.432858864,5.174903254,6.264769659,6.702507197
ENSG00000182580,EPHB3,1.19853148,3.002480453,17.24017363,0.00515517,0.031121543,2.251210848,2.523017555,2.458110225,3.786166423,3.358364864
ENSG00000161609,KASH5,1.198701858,7.23925732,24.98233248,0.002010008,0.018725572,6.815023437,6.307597013,6.740557593,7.910204174,7.755845746
ENSG00000108515,ENO3,1.199596405,3.518582423,17.98719605,0.004645969,0.029280726,2.960560686,2.808409055,3.003133012,3.840951636,4.332949084
ENSG00000108828,VAT1,1.202251075,7.764241168,28.29076,0.00144377,0.016087041,7.004000808,7.205954743,7.25877372,8.136934593,8.556036571
ENSG00000172009,THOP1,1.202513734,7.327883351,32.14998634,0.001020276,0.013790003,6.755100399,6.681570866,6.734467675,8.086813755,7.743292785
ENSG00000143772,ITPKB,1.202566264,5.558242446,15.95316876,0.006338995,0.03495693,4.670546772,4.746972292,5.350813549,6.047106249,6.254157275
ENSG00000165684,SNAPC4,1.202879905,7.028740967,28.68110112,0.001391499,0.015836032,6.422105365,6.322243745,6.523219815,7.798148622,7.43079217
ENSG00000161714,PLCD3,1.203404049,5.95104594,16.59838856,0.005780989,0.033094636,4.961031641,5.477161851,5.538674959,6.766080586,6.290766701
ENSG00000166145,SPINT1,1.20371612,2.867431606,20.64940362,0.003289514,0.024349347,2.135648054,2.355914904,2.334720234,3.452607202,3.455375455
ENSG00000162065,TBC1D24,1.203941057,4.871152832,16.56026853,0.005684272,0.032763918,4.082890653,4.336756013,4.372925282,5.738716225,5.131109531
ENSG00000104852,SNRNP70,1.204099976,8.630170382,24.52308695,0.002143247,0.019314481,7.795544683,8.114481419,8.139863874,9.449062933,8.967993235
ENSG00000178184,PARD6G,1.204164302,3.630295891,13.28787214,0.009715386,0.045043089,2.68031818,3.13770668,3.227847687,4.509965161,3.861540198
ENSG00000109089,CDR2L,1.204292604,5.625791164,12.34557005,0.01154792,0.049767867,4.998727979,5.380947067,4.577286753,6.507056234,5.868050174
ENSG00000104814,MAP4K1,1.204730689,2.475286463,20.83111217,0.003217105,0.023971566,1.942844034,1.844981482,1.884883503,2.969621941,3.142265881
ENSG00000104998,IL27RA,1.205257384,3.29633277,15.7862827,0.006377046,0.035120718,2.433536008,2.567409865,3.0351955,3.795442988,3.972232555
ENSG00000235703,LINC00894,1.205846991,5.497767655,20.89548936,0.003191954,0.02384542,4.804288125,4.986493035,4.884993959,6.322058101,5.825583151
ENSG00000167363,FN3K,1.206173156,4.858777316,20.16964695,0.003491259,0.025232147,4.446391198,4.181188239,4.119887955,5.605299434,5.28750468
ENSG00000168140,VASN,1.207086288,5.768257419,18.46736059,0.004373575,0.028466308,5.173714036,5.377834473,4.898129505,6.10793867,6.585486947
ENSG00000142611,PRDM16,1.207682762,3.94768407,16.91331248,0.005401065,0.03190393,2.960560686,3.405633275,3.604234994,4.53233116,4.551673851
ENSG00000104881,PPP1R13L,1.208250235,3.533279027,14.66630082,0.007657733,0.03931686,2.550963659,2.880556451,3.282297314,4.244698593,3.996614379
ENSG00000105321,CCDC9,1.208378723,6.145014469,17.20405464,0.005302722,0.031581701,5.326462883,5.453703004,5.794235873,7.012699821,6.413554101
ENSG00000196411,EPHB4,1.208500118,6.446892607,24.08823719,0.002211694,0.019609264,5.565714911,5.940815937,5.978661452,6.929829426,7.153825598
ENSG00000243307,POM121L6P,1.209147193,3.933335715,24.38097596,0.002142848,0.019314481,3.371504325,3.330346883,3.295594577,4.515589252,4.540661573
