,id_string,label,TPM,biotype,logFPKM,layer,is_conserved,is_core,is_ortho_metric_nodes
ENSMUSG00000059890,10090.ENSMUSP00000113346,Ube4a,26.71273,protein_coding,4.093057049391011,MM,True,True,True
ENSMUSG00000024537,10090.ENSMUSP00000025418,Psmg2,39.59958666666667,protein_coding,4.633678594099934,MM,True,False,False
ENSMUSG00000035575,10090.ENSMUSP00000046643,Utp6,3.605055333333334,protein_coding,1.6642188530831805,MM,True,False,True
ENSMUSG00000031028,10090.ENSMUSP00000033341,Tub,8.521626666666666,protein_coding,2.614976060579291,MM,True,False,False
ENSMUSG00000024726,10090.ENSMUSP00000025632,Carnmt1,15.75959,protein_coding,3.389736768113822,MM,True,False,True
ENSMUSG00000025340,10090.ENSMUSP00000026390,Rabgef1,4.6649156666666665,protein_coding,1.9277299938966037,MM,True,False,True
ENSMUSG00000020536,10090.ENSMUSP00000060749,Llgl1,1.1822673333333331,protein_coding,0.7747169301815973,MM,True,False,True
ENSMUSG00000048000,10090.ENSMUSP00000027475,Gigyf2,29.213005,protein_coding,4.2148576523318795,MM,True,False,True
ENSMUSG00000091971,10090.ENSMUSP00000084586,Hspa1a,2.885113,protein_coding,1.4511201834554757,MM,True,False,True
ENSMUSG00000040842,10090.ENSMUSP00000099545,Szrd1,9.354111,protein_coding,2.727459371773208,MM,True,False,False
ENSMUSG00000038005,10090.ENSMUSP00000047235,Hpf1,91.07990533333331,protein_coding,5.801926586742784,MM,True,False,False
ENSMUSG00000028430,10090.ENSMUSP00000030138,Nol6,5.252911,protein_coding,2.0561072910476064,MM,True,False,True
ENSMUSG00000028568,10090.ENSMUSP00000099803,Btf3l4,179.23529033333332,protein_coding,6.765351971313626,MM,True,True,True
ENSMUSG00000004637,10090.ENSMUSP00000004756,Wwox,20.346946666666668,protein_coding,3.726830526921407,MM,True,False,False
ENSMUSG00000025737,10090.ENSMUSP00000026833,Wdr24,20.250128333333333,protein_coding,3.719800735138861,MM,True,True,True
